commodity,target_date,as_of_date,month_sin,month_cos,lag1_mom_pct,lag2_mom_pct,lag3_mom_pct,lag12_mom_pct,fuel_mom_pct,fx_mom_pct,is_harvest_month,is_lean_month,is_import,n_history_months,source,target_mom_pct
Catfish Fresh,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,1.1871925565314578,4.215269209516381,1.0998934352681289,,-1.769,0.0,0,1,0,4,NBS,0.7348599997487604
Chicken Feet,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,0.448515368247171,4.196472859183298,1.6088631692084299,,-1.769,4.552511415525107,0,0,1,4,NBS,0.09792445827505603
Chicken Meat Frozen,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,1.1358991345530312,2.214778396095607,1.0127286916753242,,-1.769,4.552511415525107,0,0,1,4,NBS,1.1910838566936643
Chicken Wings,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,2.153785554801546,6.30118719008923,1.2511203633087664,,-1.769,4.552511415525107,0,0,1,4,NBS,1.2487636003956526
Crayfish Small White,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-0.020129187321615838,3.362503183012344,3.4269893882165503,,-1.769,0.0,0,0,0,4,NBS,20.90220954796369
Dried Fish Bonga,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,2.524877652153301,5.418164226739508,0.4572748117247727,,-1.769,0.0,0,0,0,4,NBS,0.6810118749004834
Evaporated Milk Peak 150g,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-0.499409515802951,7.319850058537325,0.32650862068965836,,-1.769,4.552511415525107,0,0,1,4,NBS,1.7662619821160908
Evaporated Milk Three Crown 160g,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,1.922856422134056,5.418766846768452,-1.184859596526655,,-1.769,4.552511415525107,0,0,1,4,NBS,1.931579124995797
Garri White,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-1.3103832834419293,6.710510863182617,0.7588965234334832,19.966562017166666,-1.769,0.0,0,1,0,220,NBS,-0.24607835848635684
Garri Yellow,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-2.35540452407923,5.696041795160167,1.4121092600223761,,-1.769,0.0,0,1,0,4,NBS,1.1192823094337445
Ginger Fresh,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,8.052423465783232,5.222672064777334,3.924598269468471,,-1.769,0.0,0,1,0,4,NBS,10.765371198190987
Goat Meat Bone-In,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-2.6697289501861454,9.423406346197494,1.5563430694123026,4.3853441125395465,-1.769,0.0,0,0,0,220,NBS,0.037117366902927884
Groundnut Oil 75cl,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,0.978619494100319,5.888158219374118,3.405074615695991,,-1.769,0.0,0,1,0,4,NBS,-1.0783553619336028
Groundnuts Roasted 75cl,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,2.3330975045021907,3.979569231798097,0.19725600562869872,,-1.769,0.0,0,1,0,4,NBS,2.3620036767594277
Irish Potato,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,3.5525252954680786,7.136716370323559,-1.9263949612208342,,-1.769,0.0,0,0,0,4,NBS,6.798692401250128
Mackerel Frozen,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-1.1897574704111125,4.7673007653134425,2.2536983592591264,,-1.769,4.552511415525107,0,0,1,4,NBS,0.9006165319156878
Maize White Grain,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-3.061559635897282,9.359285738719937,0.0838796925552554,9.703178914124532,-1.769,0.0,0,1,0,220,NBS,-1.8602625019159214
Onions Fresh,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,4.788653866257797,4.577854873035769,0.32318918997968904,12.635107203842688,-1.769,0.0,0,0,0,220,NBS,6.904945595786005
Palm Oil 75cl,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,0.18273966167285938,5.352851120944568,2.3442396352927997,,-1.769,0.0,1,0,0,4,NBS,-1.6404647983595422
Plantain Ripe,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,2.7374686654216163,4.60067902846697,2.0506068666279242,,-1.769,0.0,1,0,0,4,NBS,1.0906969962088064
Plantain Unripe,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,0.7784806982845227,4.084279987028072,0.40583841024599554,,-1.769,0.0,1,0,0,4,NBS,3.3976906636317583
Rice Local Broken,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-5.758066870529587,4.163044113920367,2.2646173474473175,,-1.769,0.0,0,1,0,4,NBS,2.3317142528069157
Rice Local Short-Grain,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-4.396158099382852,7.363966258461696,1.006769825918763,,-1.769,0.0,0,1,0,4,NBS,-2.2742006949464932
Rice Long-Grain Imported,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,-3.933555015655854,4.460662198987175,2.379184826859526,7.065462021077407,-1.769,4.552511415525107,0,0,1,220,NBS,1.1879834195119843
Semovita 1kg,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,3.869091444558981,3.987481995798614,0.8585907335907361,,-1.769,4.552511415525107,0,0,1,4,NBS,1.6263512316143869
Smoked Fish Mackerel,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,2.921728005340052,5.400126785904047,0.9318315047442294,,-1.769,4.552511415525107,0,0,1,4,NBS,2.4303983894177206
Sweet Potatoes,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,3.136677364048013,10.516215231385884,-3.4274855721859954,,-1.769,0.0,0,1,0,4,NBS,11.360584812770401
Tilapia Fresh,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,0.5539435505143686,6.957370188521028,0.7616437923464447,,-1.769,0.0,0,1,0,4,NBS,1.2515302553340213
Titus Frozen,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,1.3528987151899097,5.314604378995358,1.7753048618770473,,-1.769,4.552511415525107,0,0,1,4,NBS,2.310545536587716
Tomatoes Fresh,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,10.905948935067178,4.158791871411327,2.746338215712396,,-1.769,0.0,0,0,0,4,NBS,8.502847526819735
Vegetable Oil 75cl,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,1.1327505761145273,7.976029846206623,3.849178080350546,,-1.769,4.552511415525107,0,0,1,4,NBS,-0.8095270548564293
Watermelon Fresh Medium,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,0.8099685420566161,5.950576264147012,4.071664757623572,,-1.769,0.0,0,0,0,4,NBS,1.0280214839478052
Wheat Flour 2kg,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,1.271923854709489,5.742777834892565,1.1288230661465004,,-1.769,4.552511415525107,0,0,1,4,NBS,0.4555305683092037
Yam Tuber,2025-05-01,2025-04-01,0.49999999999999994,-0.8660254037844387,4.6213915082222945,5.8901203246242595,1.5416831966575062,12.288219273502254,-1.769,0.0,0,1,0,220,NBS,6.040855683725588
Agric Hen Eggs,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,2.47184945241401,-0.712152538479216,3.6675398904501,,-17.0713,0.0,0,0,0,5,NBS,0.9031723930305047
Agric Hen Eggs (Crate of 30 Pieces),2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.849376766208466,-19.820977868630195,28.35351365099765,8.023217195303655,-17.0713,0.0,0,0,0,221,NBS,0.99985312711528
Beans Brown,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-1.8210332634941206,-7.142638728566741,6.09498937533457,23.863703226379606,-17.0713,0.0,0,1,0,221,NBS,-2.7319036538582586
Beans White,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-2.708231019734797,-5.318020324047124,4.766521782314026,,-17.0713,0.0,0,1,0,5,NBS,-0.5111467231231459
Beef Boneless,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.8088360679283877,0.32252625124549184,4.052023619259071,5.955269651615458,-17.0713,0.0,0,0,0,221,NBS,2.1918318094769296
Bread Sliced 450g,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-1.824804548685155,0.4898313861097403,2.8765789650928575,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,-0.37403700553211294
Bread Unsliced 450g,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,0.5518507030603859,-0.8787886551715363,4.26130102909652,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,0.892639101320003
Carrots Fresh,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-1.0164032889422692,-0.8078888575023813,5.899085712420926,,-17.0713,0.0,0,1,0,5,NBS,-0.7291977255726612
Catfish Fresh,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,0.7348599997487604,1.1871925565314578,4.215269209516381,,-17.0713,0.0,0,0,0,5,NBS,2.3303001368145004
Chicken Feet,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,0.09792445827505603,0.448515368247171,4.196472859183298,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,2.002207562183944
Chicken Meat Frozen,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.1910838566936643,1.1358991345530312,2.214778396095607,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,0.4224828355587906
Chicken Wings,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.2487636003956526,2.153785554801546,6.30118719008923,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,0.1726168423536345
Crayfish Small White,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,20.90220954796369,-0.020129187321615838,3.362503183012344,,-17.0713,0.0,0,1,0,5,NBS,8.778228472294703
Dried Fish Bonga,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,0.6810118749004834,2.524877652153301,5.418164226739508,,-17.0713,0.0,0,1,0,5,NBS,4.7900368188951825
Evaporated Milk Peak 150g,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.7662619821160908,-0.499409515802951,7.319850058537325,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,1.6347912033605194
Evaporated Milk Three Crown 160g,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.931579124995797,1.922856422134056,5.418766846768452,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,0.44146212254989603
Garri White,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-0.24607835848635684,-1.3103832834419293,6.710510863182617,17.647150498261265,-17.0713,0.0,0,0,0,221,NBS,-3.2493907392363908
Garri Yellow,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.1192823094337445,-2.35540452407923,5.696041795160167,,-17.0713,0.0,0,0,0,5,NBS,-2.8882121452310394
Ginger Fresh,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,10.765371198190987,8.052423465783232,5.222672064777334,,-17.0713,0.0,0,1,0,5,NBS,2.051484170243212
Goat Meat Bone-In,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,0.037117366902927884,-2.6697289501861454,9.423406346197494,5.952671840603041,-17.0713,0.0,0,0,0,221,NBS,1.021466441362917
Groundnut Oil 75cl,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-1.0783553619336028,0.978619494100319,5.888158219374118,,-17.0713,0.0,0,1,0,5,NBS,2.0016981466564276
Groundnuts Roasted 75cl,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,2.3620036767594277,2.3330975045021907,3.979569231798097,,-17.0713,0.0,0,1,0,5,NBS,1.1669896578851535
Irish Potato,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,6.798692401250128,3.5525252954680786,7.136716370323559,,-17.0713,0.0,0,0,0,5,NBS,-1.6890187353742592
Mackerel Frozen,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,0.9006165319156878,-1.1897574704111125,4.7673007653134425,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,1.6656940208811033
Maize White Grain,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-1.8602625019159214,-3.061559635897282,9.359285738719937,17.58632334745629,-17.0713,0.0,0,1,0,221,NBS,-2.3163865028153485
Onions Fresh,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,6.904945595786005,4.788653866257797,4.577854873035769,12.532234660083397,-17.0713,0.0,0,0,0,221,NBS,-3.0086227276686417
Palm Oil 75cl,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-1.6404647983595422,0.18273966167285938,5.352851120944568,,-17.0713,0.0,1,0,0,5,NBS,1.3769251902968849
Plantain Ripe,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.0906969962088064,2.7374686654216163,4.60067902846697,,-17.0713,0.0,0,0,0,5,NBS,1.4337641357027309
Plantain Unripe,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,3.3976906636317583,0.7784806982845227,4.084279987028072,,-17.0713,0.0,0,0,0,5,NBS,-0.08753531746719112
Rice Local Broken,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,2.3317142528069157,-5.758066870529587,4.163044113920367,,-17.0713,0.0,0,1,0,5,NBS,0.12535900023287194
Rice Local Short-Grain,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-2.2742006949464932,-4.396158099382852,7.363966258461696,,-17.0713,0.0,0,1,0,5,NBS,-0.5369185172458213
Rice Long-Grain Imported,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.1879834195119843,-3.933555015655854,4.460662198987175,8.786828857584283,-17.0713,-0.47978836903150857,0,0,1,221,NBS,0.8845582391762585
Semovita 1kg,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.6263512316143869,3.869091444558981,3.987481995798614,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,0.7676848699382344
Smoked Fish Mackerel,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,2.4303983894177206,2.921728005340052,5.400126785904047,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,2.7166869478328914
Sweet Potatoes,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,11.360584812770401,3.136677364048013,10.516215231385884,,-17.0713,0.0,0,1,0,5,NBS,-0.5454388869219118
Tilapia Fresh,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.2515302553340213,0.5539435505143686,6.957370188521028,,-17.0713,0.0,0,0,0,5,NBS,2.969424143303878
Titus Frozen,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,2.310545536587716,1.3528987151899097,5.314604378995358,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,2.6691264078781973
Tomatoes Fresh,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,8.502847526819735,10.905948935067178,4.158791871411327,,-17.0713,0.0,0,1,0,5,NBS,0.14791306158496997
Vegetable Oil 75cl,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,-0.8095270548564293,1.1327505761145273,7.976029846206623,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,1.533985165004248
Watermelon Fresh Medium,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,1.0280214839478052,0.8099685420566161,5.950576264147012,,-17.0713,0.0,0,0,0,5,NBS,-0.059658407505402966
Wheat Flour 2kg,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,0.4555305683092037,1.271923854709489,5.742777834892565,,-17.0713,-0.47978836903150857,0,0,1,5,NBS,-0.3951690936675023
Yam Tuber,2025-06-01,2025-05-01,1.2246467991473532e-16,-1.0,6.040855683725588,4.6213915082222945,5.8901203246242595,7.841180722156604,-17.0713,0.0,0,0,0,221,NBS,3.7172686705396973
Agric Hen Eggs,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.9031723930305047,2.47184945241401,-0.712152538479216,,0.9635,0.0,0,0,0,6,NBS,0.9845970238317125
Agric Hen Eggs (Crate of 30 Pieces),2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.99985312711528,1.849376766208466,-19.820977868630195,3.7689478769021623,0.9635,0.0,0,0,0,222,NBS,-0.5099145663908455
Beans Brown,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-2.7319036538582586,-1.8210332634941206,-7.142638728566741,-1.010320804358078,0.9635,0.0,0,0,0,222,NBS,-0.03103461652851358
Beans White,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-0.5111467231231459,-2.708231019734797,-5.318020324047124,,0.9635,0.0,0,0,0,6,NBS,-0.4492433795712403
Beef Boneless,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,2.1918318094769296,1.8088360679283877,0.32252625124549184,2.8553906907005544,0.9635,0.0,0,1,0,222,NBS,0.32883142212614125
Bread Sliced 450g,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-0.37403700553211294,-1.824804548685155,0.4898313861097403,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.6346168984915579
Bread Unsliced 450g,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.892639101320003,0.5518507030603859,-0.8787886551715363,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.49492022038917227
Carrots Fresh,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-0.7291977255726612,-1.0164032889422692,-0.8078888575023813,,0.9635,0.0,0,1,0,6,NBS,0.8067448294032387
Catfish Fresh,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,2.3303001368145004,0.7348599997487604,1.1871925565314578,,0.9635,0.0,0,0,0,6,NBS,0.6016451233842535
Chicken Feet,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,2.002207562183944,0.09792445827505603,0.448515368247171,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.6266200266753952
Chicken Meat Frozen,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.4224828355587906,1.1910838566936643,1.1358991345530312,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.11571970800916542
Chicken Wings,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.1726168423536345,1.2487636003956526,2.153785554801546,,0.9635,-2.7797630242617943,0,0,1,6,NBS,-0.07169643687304772
Crayfish Small White,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,8.778228472294703,20.90220954796369,-0.020129187321615838,,0.9635,0.0,0,1,0,6,NBS,7.168570158833165
Dried Fish Bonga,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,4.7900368188951825,0.6810118749004834,2.524877652153301,,0.9635,0.0,0,1,0,6,NBS,0.6950297259743499
Evaporated Milk Peak 150g,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,1.6347912033605194,1.7662619821160908,-0.499409515802951,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.6136401209775322
Evaporated Milk Three Crown 160g,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.44146212254989603,1.931579124995797,1.922856422134056,,0.9635,-2.7797630242617943,0,0,1,6,NBS,1.4669040084388074
Garri White,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-3.2493907392363908,-0.24607835848635684,-1.3103832834419293,-2.1882354092477962,0.9635,0.0,0,0,0,222,NBS,-3.0465494265092152
Garri Yellow,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-2.8882121452310394,1.1192823094337445,-2.35540452407923,,0.9635,0.0,0,0,0,6,NBS,-2.723523684059792
Ginger Fresh,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,2.051484170243212,10.765371198190987,8.052423465783232,,0.9635,0.0,0,1,0,6,NBS,0.7263220092832423
Goat Meat Bone-In,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,1.021466441362917,0.037117366902927884,-2.6697289501861454,2.8334497229104194,0.9635,0.0,0,1,0,222,NBS,0.6168605603076527
Groundnut Oil 75cl,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,2.0016981466564276,-1.0783553619336028,0.978619494100319,,0.9635,0.0,0,1,0,6,NBS,0.15184639730700944
Groundnuts Roasted 75cl,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,1.1669896578851535,2.3620036767594277,2.3330975045021907,,0.9635,0.0,0,0,0,6,NBS,0.031863321523672994
Irish Potato,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-1.6890187353742592,6.798692401250128,3.5525252954680786,,0.9635,0.0,0,1,0,6,NBS,-0.6285619324124969
Mackerel Frozen,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,1.6656940208811033,0.9006165319156878,-1.1897574704111125,,0.9635,-2.7797630242617943,0,0,1,6,NBS,2.2325830808099134
Maize White Grain,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-2.3163865028153485,-1.8602625019159214,-3.061559635897282,2.4354169562238903,0.9635,0.0,0,1,0,222,NBS,-1.8142497706943095
Onions Fresh,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-3.0086227276686417,6.904945595786005,4.788653866257797,2.7703244151479955,0.9635,0.0,0,1,0,222,NBS,-1.2995343228438427
Palm Oil 75cl,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,1.3769251902968849,-1.6404647983595422,0.18273966167285938,,0.9635,0.0,0,0,0,6,NBS,1.7687194120741712
Plantain Ripe,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,1.4337641357027309,1.0906969962088064,2.7374686654216163,,0.9635,0.0,0,0,0,6,NBS,1.3134817932747511
Plantain Unripe,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-0.08753531746719112,3.3976906636317583,0.7784806982845227,,0.9635,0.0,0,0,0,6,NBS,0.8435908779417467
Rice Local Broken,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.12535900023287194,2.3317142528069157,-5.758066870529587,,0.9635,0.0,0,1,0,6,NBS,0.2411011578282496
Rice Local Short-Grain,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-0.5369185172458213,-2.2742006949464932,-4.396158099382852,,0.9635,0.0,0,1,0,6,NBS,-0.9582349666992895
Rice Long-Grain Imported,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.8845582391762585,1.1879834195119843,-3.933555015655854,4.803997020666095,0.9635,-2.7797630242617943,0,0,1,222,NBS,0.5514265164229037
Semovita 1kg,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.7676848699382344,1.6263512316143869,3.869091444558981,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.771353914307471
Smoked Fish Mackerel,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,2.7166869478328914,2.4303983894177206,2.921728005340052,,0.9635,-2.7797630242617943,0,0,1,6,NBS,1.4131150172566054
Sweet Potatoes,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-0.5454388869219118,11.360584812770401,3.136677364048013,,0.9635,0.0,0,0,0,6,NBS,1.3123839396534498
Tilapia Fresh,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,2.969424143303878,1.2515302553340213,0.5539435505143686,,0.9635,0.0,0,0,0,6,NBS,0.0828234044263354
Titus Frozen,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,2.6691264078781973,2.310545536587716,1.3528987151899097,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.5247879770016617
Tomatoes Fresh,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,0.14791306158496997,8.502847526819735,10.905948935067178,,0.9635,0.0,0,1,0,6,NBS,-1.9271994665787107
Vegetable Oil 75cl,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,1.533985165004248,-0.8095270548564293,1.1327505761145273,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.022360570076851438
Watermelon Fresh Medium,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-0.059658407505402966,1.0280214839478052,0.8099685420566161,,0.9635,0.0,0,1,0,6,NBS,0.14490241953342142
Wheat Flour 2kg,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,-0.3951690936675023,0.4555305683092037,1.271923854709489,,0.9635,-2.7797630242617943,0,0,1,6,NBS,0.6015816704685317
Yam Tuber,2025-07-01,2025-06-01,-0.4999999999999997,-0.8660254037844388,3.7172686705396973,6.040855683725588,4.6213915082222945,0.7128732951852124,0.9635,0.0,0,0,0,222,NBS,0.8401996996387551
Agric Hen Eggs,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.9845970238317125,0.9031723930305047,2.47184945241401,,-1.2207,0.0,0,0,0,7,NBS,-5.934926321232037
Agric Hen Eggs (Crate of 30 Pieces),2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,-0.5099145663908455,0.99985312711528,1.849376766208466,5.165419747676414,-1.2207,0.0,0,0,0,223,NBS,-4.0388987479128
Beans Brown,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,-0.03103461652851358,-2.7319036538582586,-1.8210332634941206,3.099765146143141,-1.2207,0.0,0,0,0,223,NBS,-20.327516847973715
Beans White,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,-0.4492433795712403,-0.5111467231231459,-2.708231019734797,,-1.2207,0.0,0,0,0,7,NBS,-17.61390626237036
Beef Boneless,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.32883142212614125,2.1918318094769296,1.8088360679283877,4.911229312693632,-1.2207,0.0,0,1,0,223,NBS,0.4204147057316643
Bread Sliced 450g,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.6346168984915579,-0.37403700553211294,-1.824804548685155,,-1.2207,-1.2297196213469475,0,0,1,7,NBS,-0.15645026385938676
Bread Unsliced 450g,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.49492022038917227,0.892639101320003,0.5518507030603859,,-1.2207,-1.2297196213469475,0,0,1,7,NBS,-1.3677965671982317
Carrots Fresh,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.8067448294032387,-0.7291977255726612,-1.0164032889422692,,-1.2207,0.0,0,1,0,7,NBS,-0.40458741492687134
Catfish Fresh,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.6016451233842535,2.3303001368145004,0.7348599997487604,,-1.2207,0.0,0,0,0,7,NBS,2.671484267522195
Chicken Feet,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.6266200266753952,2.002207562183944,0.09792445827505603,,-1.2207,-1.2297196213469475,0,0,1,7,NBS,2.8568332249620854
Chicken Meat Frozen,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.11571970800916542,0.4224828355587906,1.1910838566936643,,-1.2207,-1.2297196213469475,0,0,1,7,NBS,0.2522342336479966
Chicken Wings,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,-0.07169643687304772,0.1726168423536345,1.2487636003956526,,-1.2207,-1.2297196213469475,0,0,1,7,NBS,1.1682291300518122
Crayfish Small White,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,7.168570158833165,8.778228472294703,20.90220954796369,,-1.2207,0.0,0,1,0,7,NBS,-6.119699083969299
Dried Fish Bonga,2025-08-01,2025-07-01,-0.8660254037844384,-0.5000000000000004,0.6950297259743499,4.7900368188951825,0.6810118749004834,,-1.2207,0.0,0,1,0,7,NBS,-0.7530065121066243
